AKKA,HPHD,CONC,OXXXX,,5,,,8,705,707,708,708,708,708,708,708,707,705,,,,,,,,,,
AKKA,HPHD,COND,XXXXX,,5,,,8,705,707,708,708,708,708,708,708,707,705,,,,,,,,,,
AKKA,HPHD,CONE,XX-X,,2,,,2,705,707,708,718,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONE,XX-X,,3,,T,4,705,707,708,705,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONE,XX-X,,3,,,4,705,707,708,718,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONF,X-XX,,2,,,2,705,706,718,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONF,X-XX,,3,,T,4,705,706,705,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONF,X-XX,,3,,,4,705,706,718,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONG,OX-O,,2,,,2,705,707,708,718,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONG,OX-O,,3,,T,4,705,707,708,705,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONG,OX-O,,3,,,4,705,707,708,718,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONH,O-XO,,2,,,2,705,706,718,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONH,O-XO,,3,,T,4,705,706,705,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONH,O-XO,,3,,,4,705,706,718,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONI,O-XX,,2,,,2,705,706,718,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONI,O-XX,,3,,T,4,705,706,705,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONI,O-XX,,3,,,4,705,706,718,708,707,705,,,,,,,,,,,,,,
AKKA,HPHD,CONJ,XX-O,,2,,,2,705,707,708,718,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONJ,XX-O,,3,,T,4,705,707,708,705,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONJ,XX-O,,3,,,4,705,707,708,718,706,705,,,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,2,,,2,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,3,,T,4,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,3,,,4,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,4,,T,6,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAA,4,,,6,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,2,,,2,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,3,,T,4,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,3,,,4,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,4,,T,6,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONK,XX-XX,ARAB,4,,,6,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,2,,,2,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,3,,T,4,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,3,,,4,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,4,,T,6,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAA,4,,,6,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,2,,,2,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,3,,T,4,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,3,,,4,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,4,,T,6,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONL,OX-XO,ARAB,4,,,6,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,2,,,2,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,3,,T,4,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,3,,,4,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,4,,T,6,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAA,4,,,6,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,2,,,2,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,3,,T,4,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,3,,,4,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,4,,T,6,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONM,OX-XX,ARAB,4,,,6,705,707,708,706,718,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,2,,,2,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,3,,T,4,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,3,,,4,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,4,,T,6,705,707,708,718,706,708,707,705,,,,,,,,,,,,
AKKA,HPHD,CONN,XX-XO,ARAA,4,,,6,705,707,708,718,706,708,707,705,,,,,,,,,,,,
